0 1.1 0.01
1 0.5 0.01
2 0.6 0.01
3 0.7 0.01
4 0.8 0.01
5 0.9 0.01
6 1.0 0.01
7 1.1 0.01
8 0.5 0.01
9 0.6 0.01
10 0.7 0.01
11 0.8 0.01
12 0.9 0.01
13 1.0 0.01
14 1.1 0.01
15 0.5 0.01
16 0.6 0.01
17 0.7 0.01
18 0.8 0.01
19 0.9 0.01
20 1.0 0.01
21 1.1 0.01
22 0.5 0.01
23 0.6 0.01
24 0.7 0.01
25 0.8 0.01
26 0.9 0.01
27 1.0 0.01
28 1.1 0.01
29 0.5 0.01
30 0.6 0.01
31 0.7 0.01
32 0.8 0.01
33 0.9 0.01
34 1.0 0.01
35 1.1 0.01
36 0.5 0.01
37 0.6 0.01
38 0.7 0.01
39 0.8 0.01
40 0.9 0.01
41 1.0 0.01
42 1.1 0.01
43 0.5 0.01
44 0.6 0.01
45 0.7 0.01
46 0.8 0.01
47 0.9 0.01
48 1.0 0.01
49 1.1 0.01
50 0.5 0.01
51 0.6 0.01
52 0.7 0.01
53 0.8 0.01
54 0.9 0.01
55 1.0 0.01
56 1.1 0.01
57 0.5 0.01
58 0.6 0.01
59 0.7 0.01
